-0.1402,-0.4335,0.3570,-0.0267,0.3343,-0.9092,-0.2095,0.1986,-0.9846,-0.3972,-0.5775,-0.7255,0.0608
-0.4890,-0.3438,-0.9845,0.4940,-0.6486,-0.2396,0.4073,0.0005,0.6667,0.6124,-0.8558,0.7235,0.1681
-0.9154,-0.9625,0.8423,0.7242,0.1515,0.1468,0.4190,-0.1646,-0.7697,-0.9583,-0.3505,0.6026,0.8811
0.2363,0.6641,0.8395,-0.8237,0.6890,-0.5134,0.1777,0.0479,-0.2085,-0.3795,-0.3210,-0.3339,0.1569
-0.6637,0.0210,-0.7719,0.0199,0.8118,-0.3012,0.4548,0.6379,0.6301,-0.5275,-0.7071,-0.6055,-0.0139
0.2048,0.5204,0.3110,-0.6457,0.5457,-0.0118,0.5089,0.5198,-0.1022,0.8483,0.1290,0.2706,0.1066
0.2490,0.7285,0.2544,-0.6981,-0.8634,-0.1156,-0.3944,-0.4507,-0.8877,0.0147,-0.3792,-0.0962,0.1814
-0.8862,0.6634,-0.8465,0.7285,0.7106,0.2300,0.0141,-0.0746,0.1086,0.5836,0.7918,-0.1005,-0.5879
0.6196,0.3037,-0.3569,-0.0487,-0.6983,-0.8763,-0.7930,0.7983,-0.3131,0.4286,0.0091,-0.6549,0.1882
-0.5045,-0.1245,-0.1212,0.0455,-0.6825,-0.2543,-0.4342,-0.1825,-0.3233,0.1958,0.5785,0.2946,0.0628
-0.8682,-0.8110,0.3568,-0.4317,0.4475,0.3131,0.8127,0.7466,-0.3333,0.1655,-0.7171,-0.3004,0.7041
0.9354,0.3970,-0.2161,0.1901,0.8760,-0.3808,-0.2466,0.5833,0.6264,0.3402,0.6579,0.4775,0.3713
0.3708,0.0528,0.2920,-0.1532,-0.2763,-0.2748,-0.6395,-0.5716,0.8953,-0.0275,-0.5469,-0.7249,0.0196
-0.8457,0.6889,-0.7977,0.5417,0.6702,0.7674,-0.9245,-0.3265,0.5326,-0.7379,-0.2466,-0.6755,-0.5825
0.6627,0.5422,0.6181,-0.6689,-0.1247,-0.1783,0.3527,-0.5249,-0.1116,-0.4301,0.4971,-0.1021,0.3593
0.0680,-0.3811,0.6172,-0.0620,0.6702,-0.2643,0.8943,0.9689,-0.0766,-0.4365,-0.2363,0.0549,-0.0259
0.9325,0.6338,0.6025,-0.7232,-0.5000,0.2824,0.7482,0.1091,-0.7948,0.6918,0.7023,-0.4299,0.5910
0.5262,-0.4544,0.8106,-0.7053,-0.1251,0.8928,-0.5559,-0.0977,-0.3008,-0.9467,-0.8935,0.0040,-0.2391
-0.5284,0.9891,-0.2502,-0.9436,0.8617,0.6784,0.2999,0.5828,-0.7248,-0.4262,0.6595,0.3921,-0.5227
-0.7224,0.4111,-0.1028,-0.9895,-0.8415,-0.4882,0.6699,0.0976,0.4545,0.0555,-0.7776,-0.4238,-0.2970
-0.3977,-0.9045,-0.1603,0.5878,-0.0858,-0.7783,0.8103,0.1935,-0.9671,0.0308,-0.5161,-0.7128,0.3597
-0.1415,0.2296,-0.5189,-0.1669,0.3287,-0.8288,0.9493,-0.8646,0.0521,0.0147,0.9767,0.1083,-0.0325
-0.2191,-0.0597,0.2713,0.9621,-0.4927,-0.9675,0.5770,-0.3104,0.4659,0.2565,0.5430,0.4704,0.0131
-0.3350,-0.9113,0.0920,0.6270,-0.6498,0.5583,-0.0708,0.3908,0.2635,0.6230,-0.8738,0.5524,0.3053
-0.0846,-0.4131,-0.9124,-0.6011,-0.9162,0.8667,0.0308,0.9782,0.0861,-0.4934,0.5066,-0.6178,0.0350
-0.2861,0.5617,0.7316,-0.3362,-0.7510,-0.2640,0.7790,0.4866,0.7893,-0.2267,0.9474,-0.0076,-0.1607
-0.0050,0.8486,0.0386,0.6023,0.4542,-0.8421,0.2049,0.6447,0.0909,-0.3576,-0.8399,0.3218,-0.0042
-0.3870,0.2052,-0.1478,0.3795,-0.2969,-0.9153,0.7401,-0.2949,0.9963,-0.4509,0.9601,0.8958,-0.0794
-0.8499,0.2750,-0.2734,0.6022,0.3588,0.9056,-0.7144,0.2151,0.5626,-0.9304,-0.8655,0.5570,-0.2337
-0.2673,-0.2343,0.1345,0.2102,0.3581,0.8976,-0.2560,0.5262,0.1478,0.0589,-0.2039,0.2991,0.0626
-0.5008,-0.7731,0.4713,-0.0019,-0.2260,0.1233,-0.4764,-0.4794,-0.1075,0.9927,-0.4288,0.8330,0.3872
-0.0176,-0.7547,0.7057,-0.0959,0.7974,-0.1098,-0.8244,0.3639,0.6910,-0.3608,-0.3051,-0.8701,0.0133
0.0843,0.7827,0.7027,0.4236,0.8546,0.2754,0.5874,0.0175,-0.7573,-0.5980,-0.7222,0.5807,0.0660
-0.9474,0.1080,-0.2622,0.6073,0.1033,0.2239,-0.8276,-0.3814,0.9992,0.4377,0.0514,0.5383,-0.1024
0.6467,-0.8525,0.9448,0.2847,-0.1001,0.3602,-0.3110,0.7559,0.5605,0.2796,-0.6361,0.9325,-0.5513
-0.1348,0.8214,-0.8892,-0.7517,-0.6940,-0.6707,-0.3547,0.4187,-0.3080,0.8818,0.7899,0.6919,-0.1107
-0.4988,0.2701,0.1017,-0.7497,-0.3944,0.0670,0.0051,-0.6627,0.8832,-0.6916,0.3175,0.4413,-0.1347
0.2103,0.6851,0.1272,0.6505,-0.9433,-0.9091,0.2829,0.1535,0.3023,0.5339,-0.1668,0.2780,0.1441
-0.0039,0.2543,-0.4207,0.9133,-0.0341,0.6094,0.3700,-0.4051,-0.8541,-0.8802,-0.1208,-0.0315,-0.0010
-0.5920,0.2133,-0.3748,0.4367,0.4684,0.7216,0.9507,-0.7385,-0.2589,0.1233,-0.3618,-0.0671,-0.1263
-0.4651,-0.5042,-0.8064,-0.4196,-0.2317,0.2308,-0.5035,0.7306,-0.6806,-0.3451,0.1554,-0.3746,0.2345
0.5262,-0.0035,0.0294,-0.0025,-0.3829,-0.9536,0.8905,0.0109,0.9334,-0.5697,-0.2942,-0.8989,-0.0018
-0.0102,0.7647,0.3085,-0.0588,0.0734,0.6943,-0.1381,0.7649,0.4550,0.5277,-0.2681,-0.1988,-0.0078
0.1406,-0.6107,0.1064,-0.8529,0.0085,0.5288,-0.4406,0.9782,0.3608,-0.7624,0.9502,-0.2122,-0.0858
0.5898,-0.3218,0.8779,0.5099,-0.6019,0.0182,0.0002,-0.9094,-0.7259,-0.3339,-0.0525,-0.0860,-0.1898
0.2125,0.0310,-0.3441,0.2261,-0.6750,0.9812,0.4786,-0.4015,-0.3273,0.6566,0.0647,0.4175,0.0066
-0.4004,0.6315,-0.2633,0.3476,0.9598,0.1674,0.5935,0.4506,0.3761,-0.9467,-0.0508,0.9341,-0.2529
0.5658,0.5523,0.1553,0.4428,0.1670,-0.6590,0.2581,0.2395,0.6823,-0.7044,0.3615,-0.9369,0.3125
0.8964,-0.7802,-0.9621,-0.3726,-0.6971,0.3810,-0.1792,0.5499,0.8410,0.7456,0.4717,-0.8754,-0.6994
-0.7238,-0.5853,-0.3499,0.3245,0.0510,-0.3725,-0.6536,0.8242,-0.3153,-0.2914,0.5440,0.4418,0.4237
0.2866,0.3866,0.2202,-0.6155,-0.5070,0.1162,-0.5503,0.9458,-0.4048,-0.4220,-0.5854,0.4100,0.1108
-0.3659,-0.3024,0.8674,0.5908,-0.4531,-0.7563,0.3532,-0.2406,0.9603,0.6368,0.9092,0.6092,0.1107
-0.4191,-0.4247,0.4283,-0.3073,-0.1152,-0.4871,-0.0418,-0.5959,0.0772,0.8660,0.3923,-0.7255,0.1780
0.2314,0.1737,-0.5151,0.3397,0.0621,0.2759,-0.8950,-0.1734,0.4347,-0.7989,0.5415,-0.9896,0.0402
0.1007,0.8582,-0.1862,0.8701,0.7568,-0.0451,-0.6011,0.9278,-0.3577,0.2918,0.8159,-0.8211,0.0864
0.1483,0.0703,0.4462,0.8733,0.8265,-0.6499,0.7645,-0.6484,0.8393,0.9943,-0.2060,-0.0092,0.0104
0.8732,0.9243,0.8521,0.7535,-0.9815,0.1359,-0.7854,0.9660,-0.4309,0.9782,0.0866,-0.0122,0.8071
0.8771,0.7021,-0.0640,-0.6144,-0.7747,-0.6750,-0.0822,-0.4855,-0.6276,0.4732,0.5815,0.1356,0.6158
0.5146,-0.6490,0.7123,0.7941,0.6540,0.0306,-0.8265,0.3385,-0.6304,-0.7188,-0.3528,-0.5039,-0.3340
-0.4784,-0.5290,0.5075,0.9081,-0.3961,0.4458,-0.9771,0.3074,0.3855,-0.8758,-0.7636,-0.3864,0.2531
-0.1892,0.0050,0.7902,0.4071,-0.3780,-0.7652,0.8323,-0.4099,0.2293,-0.5617,-0.7329,-0.6936,-0.0010
0.4955,0.2115,-0.1683,0.0985,-0.0583,0.0750,0.3282,-0.5632,-0.5051,0.5095,0.7463,-0.8363,0.1048
-0.1065,0.4075,-0.8438,0.1283,-0.8765,0.0953,0.0110,0.1454,-0.7003,-0.3438,0.0407,-0.7675,-0.0434
-0.5892,0.1663,-0.8181,0.0208,0.6174,-0.0931,0.0265,-0.0864,-0.8845,-0.0752,0.6138,0.4466,-0.0980
-0.2081,0.6329,0.4916,0.1566,-0.9094,-0.3109,-0.8725,0.9882,0.8692,-0.8620,0.8676,-0.9365,-0.1317
-0.1823,0.5379,0.5317,0.9567,0.2918,-0.1593,0.9857,-0.2350,0.7392,0.8135,-0.2487,0.3655,-0.0980
0.3236,0.0786,0.3071,-0.3045,-0.6431,0.0745,0.0577,0.4557,-0.5546,-0.9931,-0.9545,-0.4033,0.0254
0.3470,0.0889,0.0639,0.6467,-0.5050,-0.3077,-0.4487,0.8748,0.4500,-0.7743,0.6190,-0.1615,0.0308
0.5321,0.7675,-0.9687,-0.5878,-0.7982,-0.9328,0.1956,0.4066,-0.9026,0.4811,-0.1955,-0.5313,0.4084
-0.5655,0.7275,-0.8871,0.0078,-0.4215,0.6316,0.4630,-0.3622,0.1958,0.3451,-0.3587,-0.3965,-0.4114
-0.7135,0.3204,-0.5579,-0.3990,-0.8781,0.8970,0.7594,0.8232,0.2520,-0.1456,-0.0088,0.9446,-0.2286
0.8832,0.3427,0.5716,-0.3625,-0.1674,-0.7016,-0.2471,0.5088,-0.0530,0.6987,-0.3985,0.4152,0.3027
0.6116,0.8295,0.1248,0.9356,0.1146,-0.7318,-0.5143,-0.5933,0.2934,0.8445,0.6943,-0.8151,0.5073
0.4492,-0.6190,-0.4631,0.3473,0.2058,0.7472,-0.6237,0.5234,0.4486,0.1177,-0.0412,0.7389,-0.2781
-0.3341,0.9140,-0.9693,0.8743,0.9242,-0.7654,0.9991,-0.0422,-0.5148,0.2088,-0.5910,0.8303,-0.3054
0.1042,0.5510,-0.2387,0.0673,-0.2815,-0.4769,0.0256,-0.0054,-0.8028,0.9626,-0.0610,0.6795,0.0574
0.8287,-0.2586,-0.1721,0.1250,-0.5575,-0.7082,-0.4785,0.8695,0.1583,-0.1648,-0.6952,-0.3403,-0.2143
-0.2403,0.6667,-0.0014,0.3092,0.3697,-0.4853,0.6432,0.9330,0.2834,-0.0188,-0.6635,0.5900,-0.1602
-0.6615,0.4406,-0.0234,0.8338,0.0843,0.2836,-0.8825,-0.9324,0.6934,0.8904,0.3364,0.5287,-0.2915
-0.1752,0.6851,-0.5371,0.4143,-0.9817,0.0115,-0.2536,0.2357,0.3335,0.2330,-0.0336,-0.0243,-0.1200
-0.9868,0.1033,-0.9763,0.0588,-0.4505,0.9550,-0.9657,0.6263,0.3481,0.6123,0.8195,-0.7860,-0.1019
-0.8074,-0.7022,-0.6161,0.0529,0.6304,-0.4654,-0.2062,-0.2539,-0.1879,0.1300,0.9805,-0.5483,0.5669
0.3681,0.6957,0.3075,0.7164,0.5192,-0.8130,-0.2415,0.1054,-0.8878,-0.9811,-0.6572,-0.0003,0.2561
-0.1322,0.5688,0.1317,0.7159,-0.8093,0.0563,-0.9149,-0.5772,0.7362,0.7751,-0.0490,-0.9069,-0.0752
-0.8513,0.8512,0.7986,0.1270,-0.9342,0.8575,-0.3710,0.9229,0.1741,0.5045,0.4254,-0.2034,-0.7246
-0.8461,-0.6751,-0.5191,0.6693,-0.2217,0.7931,-0.3365,0.5112,-0.7201,0.9770,0.4483,0.0016,0.5712
0.9486,-0.8926,-0.1258,0.6773,-0.3188,0.5380,0.9097,-0.2066,0.5471,-0.9407,-0.4533,0.9852,-0.8468
-0.0188,-0.2884,0.8823,-0.1363,0.3594,0.3213,-0.8286,0.2372,0.5961,0.4262,-0.8359,-0.6916,0.0054
0.4234,0.2678,0.4793,-0.3666,-0.7869,-0.9896,-0.3835,-0.2802,-0.4605,-0.7350,-0.6252,-0.1023,0.1134
0.1095,-0.1839,-0.9475,-0.2922,-0.8139,0.1961,-0.3511,-0.2295,-0.4163,-0.2244,-0.8306,0.8023,-0.0201
0.8104,0.9563,0.1439,-0.6608,-0.2385,-0.7223,-0.3977,-0.0138,-0.8735,-0.1306,-0.1578,-0.0315,0.7750
-0.8462,-0.4966,-0.5068,0.2501,0.1876,-0.6089,-0.7861,-0.3907,0.8976,-0.3356,0.2404,0.6082,0.4202
-0.3409,-0.3305,0.6310,0.7190,0.9485,-0.7278,-0.3587,0.8946,-0.5983,-0.3716,0.9291,0.9375,0.1127
-0.4171,0.3899,-0.0180,0.1518,-0.5152,-0.2479,0.6330,-0.2141,-0.7722,0.1277,0.1845,0.0913,-0.1626
0.3634,0.1002,0.9060,-0.0768,0.4167,-0.1231,-0.4173,0.3857,0.6379,0.5913,-0.1817,-0.0014,0.0364
0.2667,-0.5160,0.3173,0.4305,0.5782,-0.8521,0.9814,-0.0415,-0.1984,0.0132,0.8408,0.3834,-0.1376
0.0873,0.5814,-0.2809,0.7910,0.0738,0.2764,-0.8300,0.5379,0.3152,-0.2900,0.2940,-0.9114,0.0508
0.9672,0.3549,-0.2008,0.5054,0.9314,-0.1391,-0.9789,-0.4825,0.0214,0.0376,0.1610,0.1505,0.3433
-0.1084,-0.2177,0.5447,0.1772,0.0009,-0.3101,-0.9509,-0.7909,-0.1680,0.9235,-0.7679,0.8814,0.0236
-0.7166,-0.3762,-0.0893,-0.5863,-0.0341,-0.0477,-0.1237,0.3935,-0.3622,-0.3995,0.6204,-0.7698,0.2696
0.6984,0.2959,0.3543,-0.6713,0.9678,-0.5122,-0.6511,-0.6797,0.1197,0.9169,-0.5363,-0.1899,0.2067
-0.6311,0.2810,-0.1357,-0.9416,0.2282,-0.6054,0.1844,-0.2223,0.4095,-0.5884,0.5047,0.6175,-0.1773
-0.8749,-0.7965,0.7440,-0.6261,-0.3480,-0.0849,-0.4753,0.7253,0.0554,0.2782,0.1939,0.2226,0.6968
0.1740,-0.3042,0.6910,0.2347,0.6275,0.4120,-0.4051,0.2290,-0.8305,-0.7321,-0.7643,-0.3892,-0.0529
-0.6339,0.3869,0.0216,-0.1635,-0.7243,-0.2326,-0.6285,0.2710,0.3869,0.2905,0.9998,0.1098,-0.2452
-0.0207,-0.7194,-0.3708,-0.0980,-0.8928,-0.2819,-0.9808,-0.7269,0.6304,0.9277,0.0109,-0.0101,0.0149
0.3694,-0.1687,0.6798,-0.0226,-0.8347,-0.9383,0.5221,-0.4158,-0.4503,0.0752,-0.6636,-0.0854,-0.0623
0.4850,0.5318,0.0995,-0.7736,-0.7716,0.5502,0.6466,-0.2663,0.6452,-0.9168,0.4380,0.0927,0.2580
0.9796,-0.7952,0.6601,0.5027,-0.4046,0.9986,-0.1005,-0.3028,0.6335,-0.1219,0.9879,0.5513,-0.7789
-0.5261,0.6214,0.1758,-0.2987,0.4215,0.2655,-0.6680,-0.7215,-0.5868,-0.5861,-0.8813,-0.2984,-0.3269
-0.4378,0.0775,-0.3527,0.4081,-0.4213,-0.4653,0.7160,0.9710,0.3586,-0.8095,0.9255,0.5714,-0.0339
0.8375,0.9850,0.7341,-0.7462,0.7322,-0.5006,0.4228,0.6570,0.5229,0.3525,-0.0211,0.1549,0.8250
-0.4626,-0.1715,-0.0960,0.2673,0.7603,-0.8138,0.0312,-0.4435,0.8727,-0.2619,0.9005,-0.3454,0.0794
-0.9951,0.5483,0.4654,0.4619,-0.0831,0.3283,-0.2836,-0.8733,0.0688,-0.5643,-0.1407,-0.5763,-0.5456
-0.4629,0.6567,-0.3245,0.1559,0.1323,-0.0293,-0.3125,0.3651,-0.9032,-0.8009,0.5678,-0.0808,-0.3040
-0.7515,0.7153,-0.1174,-0.9986,0.9161,-0.5954,0.3772,-0.7362,0.3000,-0.6820,0.8655,-0.4520,-0.5376
0.3092,-0.4992,-0.2563,0.8076,-0.6689,-0.2073,-0.3890,0.3989,-0.5317,0.3110,0.4074,-0.9978,-0.1543
-0.0464,-0.7346,-0.5476,0.3600,-0.9814,0.3912,0.6342,0.9763,-0.1554,-0.7356,-0.8583,-0.2339,0.0341
0.4615,-0.7951,-0.3733,0.7620,-0.7257,0.5469,0.5063,-0.7337,0.9859,-0.7143,0.0610,-0.9831,-0.3670
0.3000,-0.1198,0.4449,0.2562,-0.6973,-0.1766,0.3731,0.7199,-0.8266,-0.7991,0.5049,0.1791,-0.0359
-0.2319,0.9265,-0.3710,-0.7203,-0.4461,-0.8315,0.1068,0.2000,0.2152,0.5579,0.3810,0.6958,-0.2149
0.3168,-0.3967,0.0355,0.0190,0.4957,-0.4089,-0.8909,0.7958,0.9093,-0.0102,-0.7745,-0.0008,-0.1257
0.1879,0.0566,0.9554,0.9738,0.8678,-0.7360,0.7216,0.1368,-0.2692,0.3659,0.5255,0.9089,0.0106
0.5407,-0.9666,-0.8649,-0.4756,-0.9203,-0.8791,0.5786,0.0132,0.2571,0.0021,-0.1691,0.4036,-0.5227
-0.8351,0.0731,0.2321,-0.4451,-0.3802,0.0226,-0.5936,0.6161,0.0728,-0.2185,0.2686,0.6691,-0.0611
0.3621,-0.8678,0.3974,0.4599,0.6929,-0.8842,-0.8276,-0.1310,-0.0933,0.2177,-0.3814,0.4834,-0.3142
0.4813,-0.7611,0.4158,0.4030,-0.6723,0.9060,0.0460,0.5660,0.4415,-0.6661,-0.7461,0.5622,-0.3663
-0.4625,0.7728,0.5429,-0.9413,0.6142,-0.4560,-0.8723,0.4246,0.1533,-0.8459,-0.0896,-0.2798,-0.3574
-0.0008,0.1338,-0.2646,-0.4898,-0.7942,0.1478,0.4456,-0.5432,0.0176,-0.9119,0.7259,-0.5109,-0.0001
-0.0565,-0.2340,-0.6998,0.8623,0.7150,0.1057,0.8279,0.4813,-0.1613,-0.3564,-0.1675,0.4406,0.0132
-0.4575,-0.8442,-0.2544,0.0041,0.8039,-0.6413,0.6087,0.9628,0.9082,-0.8621,-0.0698,-0.4354,0.3862
0.6897,-0.3454,0.1062,-0.9841,-0.5987,0.1276,-0.3922,0.2454,-0.0721,0.1834,-0.0133,0.5452,-0.2382
-0.6092,0.8009,0.5210,-0.5097,-0.9872,-0.1799,-0.5340,-0.3072,0.6791,0.7544,0.9020,-0.9971,-0.4879
0.3146,0.6980,0.4544,-0.7921,0.0596,-0.5237,-0.0159,-0.8802,0.9939,0.4233,-0.8139,0.8425,0.2196
0.7946,0.0395,0.4017,-0.2550,0.9491,-0.8302,-0.8088,-0.7330,0.6399,-0.8503,0.1356,-0.1300,0.0314
0.9284,-0.5265,-0.4780,-0.3700,0.6016,0.4015,0.4707,-0.3639,-0.4561,-0.8506,-0.5946,0.5599,-0.4888
0.1694,-0.6892,-0.6713,-0.0679,-0.1870,0.0718,0.9293,-0.5847,-0.3834,-0.4700,-0.7602,-0.6848,-0.1168
0.3721,0.6528,0.3938,-0.9193,0.6718,-0.3444,-0.8176,-0.5036,-0.2885,0.0269,0.3544,-0.4797,0.2429
0.9814,-0.9378,-0.1912,-0.0956,0.4962,-0.5003,-0.0759,0.6078,-0.7204,-0.9761,0.6607,0.9651,-0.9203
-0.7386,0.6473,-0.2555,0.2606,0.2894,0.1646,-0.4824,0.6255,-0.9564,-0.8711,0.8050,-0.1131,-0.4781
-0.7424,0.8102,0.6587,-0.3369,-0.9146,-0.0780,-0.6640,0.1478,0.6434,-0.2100,-0.9410,0.3664,-0.6015
-0.6544,-0.5706,-0.6257,-0.4403,0.7668,-0.9307,0.2384,-0.5084,-0.4098,-0.1760,0.1014,-0.8780,0.3734
-0.4404,-0.7255,-0.6011,0.7693,0.0516,0.2615,0.6043,0.5897,0.9788,0.5638,-0.2818,0.0890,0.3196
-0.0306,0.8254,0.0048,-0.2232,-0.6404,-0.3622,-0.5620,0.7915,0.5571,-0.8828,0.9831,0.0589,-0.0253
0.5337,0.9992,0.9480,-0.7997,0.3137,-0.4669,0.6326,0.8345,-0.8882,0.9928,-0.5612,0.6930,0.5333
0.5948,-0.2904,0.6784,0.6904,-0.6478,0.1850,0.6124,0.3953,0.8280,-0.9436,0.4011,0.8951,-0.1727
0.1272,0.1262,-0.6235,0.9760,0.7633,-0.0155,-0.3819,-0.0191,-0.8195,-0.5348,-0.5624,0.0529,0.0161
-0.9986,0.8358,-0.5971,-0.7390,0.4339,0.8376,0.6886,-0.3528,-0.9562,0.1732,0.8344,0.5487,-0.8346
0.6930,0.7213,0.9211,-0.2528,0.8838,-0.2088,-0.7979,-0.3965,-0.7271,-0.6850,0.8974,0.5837,0.4999
0.9213,0.2984,-0.6516,0.9375,0.3871,0.8577,0.5740,-0.5535,0.1779,-0.6493,-0.3864,0.3770,0.2749
-0.7453,0.4577,0.8976,0.8974,-0.2168,0.9886,0.9304,-0.9352,0.2048,0.8421,0.9351,-0.5582,-0.3411
0.1311,0.8734,-0.7187,0.4907,-0.5240,0.9648,-0.6642,0.7706,-0.8225,0.4179,0.2782,0.7733,0.1145
-0.1067,-0.4696,-0.5009,-0.8644,-0.4867,-0.7839,-0.9974,-0.2281,0.4652,0.9382,0.7691,-0.0138,0.0501
-0.2426,0.0920,-0.7971,-0.0410,0.7281,0.3019,0.3743,-0.6747,-0.8526,0.6915,-0.4102,-0.3626,-0.0223
0.9033,-0.8516,-0.6598,-0.2491,0.4640,0.0941,0.7962,-0.8138,0.1881,0.2273,-0.0345,-0.9380,-0.7693
0.8849,-0.6700,0.7795,-0.6858,-0.7975,-0.5889,-0.6200,0.3944,0.4441,0.4599,-0.4695,-0.4370,-0.5929
