1.4431,1.9015,-1.4769,-4.0528
-0.5178,0.2466,-0.7235,0.0924
-0.1341,-0.9301,-1.0083,-0.1258
-1.6128,-0.8392,-0.4634,-0.6271
0.4615,-1.0069,1.4612,-0.6790
-1.3612,-0.6903,0.3107,0.2920
-0.7491,1.0525,-0.0069,0.0055
0.0589,-0.0050,-0.7658,0.0002
-1.9073,1.7809,0.0218,-0.0740
1.8667,-1.1394,-0.5884,1.2516
-1.7978,-0.0204,1.5294,0.0562
0.6170,-0.1177,0.1468,-0.0107
1.3887,-0.2763,1.5298,-0.5870
0.9100,1.0554,-0.5363,-0.5151
-0.3977,0.2811,-1.2214,0.1365
0.2129,-1.7059,0.0170,-0.0062
1.0576,-0.8811,1.9564,-1.8231
0.7216,-1.5248,1.9003,-2.0909
-0.4244,1.1796,-0.6437,0.3222
1.7558,1.0199,-1.2038,-2.1555
0.0365,0.0003,-1.8188,-0.0000
-1.4519,-0.6678,-0.1050,-0.1018
-0.1720,0.4250,0.0620,-0.0045
-0.6881,0.4523,-1.3500,0.4202
1.9625,0.9573,-0.8031,-1.5087
-0.6545,1.3132,0.1294,-0.1112
0.8350,-0.8008,1.2630,-0.8445
-0.5266,0.6952,1.9196,-0.7027
0.3348,1.1870,0.9013,0.3582
0.7522,-1.8934,-0.1016,0.1448
1.8683,1.1316,1.1046,2.3354
0.3105,0.8856,0.3341,0.0919
-1.3180,0.5161,0.4789,-0.3258
1.3647,-1.4089,0.7229,-1.3899
-1.8737,1.7928,-1.5604,5.2418
-1.9243,-0.7452,-1.3943,-1.9994
0.7620,-0.3585,1.0999,-0.3005
1.6821,1.4913,0.9433,2.3663
-1.7509,-1.4477,-1.1706,-2.9672
-0.6998,0.6489,0.1019,-0.0463
-0.7450,-1.3073,1.6485,1.6055
-0.6307,-0.5829,1.0880,0.3999
0.8837,0.5732,0.7733,0.3917
0.4403,-1.2309,-1.0139,0.5495
0.2323,-1.1005,1.8916,-0.4837
-0.8095,-0.8440,-1.1709,-0.8000
0.8200,-0.7318,-0.6048,0.3629
1.7348,1.1816,-0.9062,-1.8575
-1.5125,0.7065,-0.4812,0.5142
