-0.0926,-0.0926,0.0086,-0.0924
0.9076,0.9076,0.8238,0.7880
0.7517,0.7517,0.5651,0.6829
-0.4732,-0.4732,0.2239,-0.4558
0.0012,0.0012,0.0000,0.0012
-0.6427,-0.6427,0.4131,-0.5994
0.8253,0.8253,0.6810,0.7347
0.7410,0.7410,0.5491,0.6751
-0.4031,-0.4031,0.1625,-0.3923
0.2779,0.2779,0.0772,0.2743
0.2179,0.2179,0.0475,0.2162
-0.6943,-0.6943,0.4821,-0.6399
0.5250,0.5250,0.2756,0.5012
0.0788,0.0788,0.0062,0.0787
0.5573,0.5573,0.3105,0.5289
0.0607,0.0607,0.0037,0.0607
-0.9989,-0.9989,0.9977,-0.8409
-0.3517,-0.3517,0.1237,-0.3445
-0.9610,-0.9610,0.9236,-0.8198
0.8582,0.8582,0.7365,0.7567
0.7574,0.7574,0.5737,0.6871
0.6633,0.6633,0.4400,0.6157
-0.3850,-0.3850,0.1482,-0.3755
-0.8841,-0.8841,0.7817,-0.7734
0.7560,0.7560,0.5716,0.6860
0.8939,0.8939,0.7991,0.7795
-0.8287,-0.8287,0.6867,-0.7370
-0.0280,-0.0280,0.0008,-0.0280
-0.8616,-0.8616,0.7423,-0.7589
0.5212,0.5212,0.2717,0.4979
0.5317,0.5317,0.2827,0.5070
-0.7432,-0.7432,0.5524,-0.6767
-0.0494,-0.0494,0.0024,-0.0494
0.0996,0.0996,0.0099,0.0994
-0.4699,-0.4699,0.2208,-0.4528
0.7449,0.7449,0.5548,0.6779
-0.1537,-0.1537,0.0236,-0.1531
-0.5764,-0.5764,0.3322,-0.5450
0.0786,0.0786,0.0062,0.0785
0.4599,0.4599,0.2115,0.4438
-0.5977,-0.5977,0.3572,-0.5627
-0.3766,-0.3766,0.1418,-0.3677
0.9903,0.9903,0.9807,0.8362
0.2998,0.2998,0.0899,0.2953
-0.1238,-0.1238,0.0153,-0.1235
0.0352,0.0352,0.0012,0.0351
-0.7580,-0.7580,0.5746,-0.6875
-0.5506,-0.5506,0.3032,-0.5232
-0.3238,-0.3238,0.1049,-0.3182
0.1766,0.1766,0.0312,0.1757
-0.5398,-0.5398,0.2914,-0.5139
-0.5596,-0.5596,0.3131,-0.5308
-0.8580,-0.8580,0.7362,-0.7565
0.2622,0.2622,0.0688,0.2592
-0.5421,-0.5421,0.2939,-0.5160
0.8108,0.8108,0.6575,0.7249
0.7193,0.7193,0.5174,0.6588
-0.8583,-0.8583,0.7367,-0.7567
-0.5240,-0.5240,0.2746,-0.5003
0.3380,0.3380,0.1142,0.3316
-0.5715,-0.5715,0.3266,-0.5409
-0.7354,-0.7354,0.5408,-0.6709
0.8710,0.8710,0.7587,0.7650
0.1421,0.1421,0.0202,0.1416
-0.0547,-0.0547,0.0030,-0.0546
0.5692,0.5692,0.3240,0.5390
0.6150,0.6150,0.3782,0.5770
-0.6192,-0.6192,0.3834,-0.5804
-0.8061,-0.8061,0.6499,-0.7216
-0.1379,-0.1379,0.0190,-0.1375
-0.1528,-0.1528,0.0234,-0.1522
-0.0660,-0.0660,0.0043,-0.0659
0.4582,0.4582,0.2099,0.4423
0.3467,0.3467,0.1202,0.3398
0.9683,0.9683,0.9377,0.8239
-0.8032,-0.8032,0.6451,-0.7196
-0.1948,-0.1948,0.0379,-0.1935
-0.3214,-0.3214,0.1033,-0.3159
0.7233,0.7233,0.5232,0.6619
-0.5027,-0.5027,0.2527,-0.4818
-0.6196,-0.6196,0.3839,-0.5807
-0.1028,-0.1028,0.0106,-0.1026
-0.1562,-0.1562,0.0244,-0.1556
-0.4429,-0.4429,0.1962,-0.4286
-0.5004,-0.5004,0.2504,-0.4798
0.8465,0.8465,0.7166,0.7490
-0.1137,-0.1137,0.0129,-0.1135
0.7227,0.7227,0.5223,0.6614
0.1007,0.1007,0.0101,0.1005
-0.8988,-0.8988,0.8079,-0.7826
0.9986,0.9986,0.9971,0.8407
0.6721,0.6721,0.4517,0.6226
