0.4027,-0.7080,0.1267
-0.0344,1.2160,0.0186
1.0383,-1.2231,0.5644
-0.2293,-0.6700,0.0683
-1.4894,0.8134,0.5384
0.4113,-0.7141,0.1306
0.7237,0.1550,0.0499
-0.2169,-1.4710,0.1418
-1.2743,1.1493,0.6509
1.2118,0.1368,0.0737
1.0038,0.2475,0.1104
-1.0557,-1.1177,0.5244
-0.5752,1.1969,0.3060
0.8884,1.0821,0.4272
1.1968,-0.8698,0.4626
-0.7514,-1.1916,0.3980
0.8403,1.1524,0.4304
-0.2809,0.3620,0.0452
-1.0363,1.2896,0.5940
1.0938,1.4286,0.6945
0.9323,1.1442,0.4741
-1.4256,0.7097,0.4497
-0.5034,1.2924,0.2892
0.9067,1.0922,0.4401
0.9322,-0.6996,0.2899
0.8621,-1.1757,0.4505
1.1165,1.0758,0.5338
-0.8327,0.9498,0.3515
-0.1191,-0.5844,0.0309
0.8860,-0.8172,0.3218
-1.4290,-0.9206,0.5847
-0.5152,1.0931,0.2503
1.4007,-0.6626,0.4125
0.4244,-0.3010,0.0568
1.4434,0.1086,0.0697
1.3177,-1.1540,0.6758
1.4112,-0.9643,0.6048
1.3876,-0.7036,0.4339
-1.1748,-0.1963,0.1025
0.6856,-0.5590,0.1703
0.3186,0.0343,0.0049
-0.3444,0.2298,0.0352
-0.7358,0.6264,0.2048
-1.4949,1.2767,0.8483
0.1154,0.6583,0.0338
0.7259,0.5119,0.1651
-0.4073,-1.2901,0.2336
0.4927,-0.5094,0.1116
-0.5583,1.0440,0.2590
0.6593,-0.5990,0.1755
-0.5721,-0.2748,0.0699
-0.2928,-0.6130,0.0798
-1.1181,-0.2387,0.1186
1.3211,0.5320,0.3123
1.2084,0.3465,0.1861
-0.5972,0.1438,0.0382
-1.4988,-0.6393,0.4258
-0.2103,0.2400,0.0224
0.4641,-0.1050,0.0217
-0.1735,-0.8589,0.0662
-0.0804,1.2035,0.0430
0.8881,-0.9909,0.3911
-1.2456,0.0464,0.0257
0.3988,-0.4944,0.0876
0.9553,0.7534,0.3199
0.5184,-0.8261,0.1903
-0.9026,-1.4267,0.5723
-0.7655,-0.0746,0.0254
1.0492,-1.2815,0.5976
-0.2567,0.3893,0.0444
-0.9167,0.5891,0.2400
-0.0169,-0.7680,0.0058
0.4682,-1.4834,0.3087
0.7529,0.8101,0.2711
-1.1802,-0.2246,0.1178
-0.9723,1.3739,0.5937
0.0539,-1.3493,0.0323
-0.7524,1.0450,0.3495
-0.1306,0.9042,0.0525
0.5027,1.4637,0.3270
0.2864,1.3501,0.1718
1.1743,0.3380,0.1764
0.6578,0.0143,0.0042
0.9917,0.1436,0.0633
1.1916,0.7310,0.3871
-0.0760,-0.7224,0.0244
-0.7583,0.4130,0.1392
0.7974,0.0639,0.0226
0.3802,-0.6762,0.1143
-1.2675,-0.6428,0.3621
-0.6849,-0.5409,0.1646
0.1205,-1.0849,0.0581
-0.8062,0.5818,0.2085
0.6193,-1.3073,0.3598
-0.2772,0.1278,0.0157
-0.2527,-0.8795,0.0988
-0.2396,1.2145,0.1293
0.2522,0.5866,0.0658
1.0702,0.7968,0.3790
